id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey_number,position,is_active,from_year,to_year,is_d_league,is_nba,has_played,is_greatest_75,team_id
76094,Ken,Bannister,1960-04-01,St. Augustine's,USA,St. Augustine's/USA,81.0,235.0,5,51,Forward,False,1984.0,1990.0,False,True,True,False,35
76095,Mike,Bantom,1951-12-03,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,81.0,200.0,9,42,Forward,False,1973.0,1981.0,False,True,True,False,31
1630625,Dalano,Banton,1999-11-07,Nebraska,Canada,Nebraska/Canada,79.0,204.0,2,45,Forward,True,2021.0,2023.0,True,True,True,False,28
1627760,Cat,Barber,1994-07-25,North Carolina State,USA,North Carolina State/USA,73.0,173.0,1,,Guard,False,2021.0,2021.0,True,True,True,False,33
76096,John,Barber,1927-06-27,California State-Los Angeles,USA,California State-Los Angeles/USA,78.0,210.0,1,25,Forward,False,1956.0,1956.0,False,True,True,False,36
76097,Stephen,Bardo,1968-04-05,Illinois,USA,Illinois/USA,77.0,190.0,3,25,Guard,False,1991.0,1995.0,False,True,True,False,32
200826,J.J.,Barea,1984-06-26,Northeastern,Puerto Rico,Northeastern/Puerto Rico,70.0,180.0,15,5,Guard,False,2006.0,2019.0,True,True,True,False,6
76098,Cliff,Barker,1921-01-15,Kentucky,USA,Kentucky/USA,74.0,185.0,3,,Guard,False,1949.0,1951.0,False,True,True,False,44
76099,Tom,Barker,1955-03-11,Hawaii,USA,Hawaii/USA,83.0,225.0,2,6,Center,False,1976.0,1978.0,False,True,True,False,38
787,Charles,Barkley,1963-02-20,Auburn,USA,Auburn/USA,78.0,252.0,16,34,Forward,False,1984.0,1999.0,False,True,True,True,21
2057,Erick,Barkley,1978-02-21,St. John's (NY),USA,St. John's (NY)/USA,73.0,185.0,3,1,Guard,False,2000.0,2002.0,False,True,True,False,28
76102,Don,Barksdale,1923-03-31,UCLA,USA,UCLA/USA,78.0,200.0,4,17,Forward,False,1951.0,1954.0,False,True,True,False,30
1631230,Dominick,Barlow,2003-05-26,Overtime Elite,USA,Overtime Elite/USA,81.0,215.0,1,26,Forward,True,2022.0,2023.0,True,True,True,False,18
203084,Harrison,Barnes,1992-05-30,North Carolina,USA,North Carolina/USA,80.0,225.0,11,40,Forward,True,2012.0,2023.0,False,True,True,False,18
76105,Jim,Barnes,1941-04-13,Texas-El Paso,USA,Texas-El Paso/USA,80.0,210.0,7,12,Center,False,1964.0,1970.0,False,True,True,False,25
76104,Marvin,Barnes,1952-07-27,Providence,USA,Providence/USA,81.0,210.0,4,27,Forward,False,1976.0,1979.0,False,True,True,False,18
2440,Matt,Barnes,1980-03-09,UCLA,USA,UCLA/USA,79.0,226.0,15,22,Forward,False,2002.0,2016.0,False,True,True,False,39
1630567,Scottie,Barnes,2001-08-01,Florida State,USA,Florida State/USA,80.0,225.0,2,4,Forward,True,2021.0,2023.0,False,True,True,False,28
76106,Jim,Barnett,1944-07-07,Oregon,USA,Oregon/USA,76.0,170.0,11,33,Guard,False,1966.0,1976.0,False,True,True,False,38
76108,John,Barnhill,1938-03-20,Tennessee State,USA,Tennessee State/USA,73.0,180.0,7,11,Guard,False,1962.0,1968.0,False,True,True,False,18
76109,Norton,Barnhill,1953-07-15,Washington State,USA,Washington State/USA,76.0,205.0,1,10,Guard,False,1976.0,1976.0,False,True,True,False,28
76110,Leo,Barnhorst,1924-05-11,Notre Dame,USA,Notre Dame/USA,76.0,190.0,5,8-15,Forward,False,1949.0,1953.0,False,True,True,False,39
76111,John,Barr,1918-08-18,Penn State,USA,Penn State/USA,75.0,205.0,1,,Forward,False,1946.0,1946.0,False,True,True,False,25
76112,Mike,Barr,1950-10-19,Duquesne,USA,Duquesne/USA,75.0,180.0,1,34,Guard,False,1976.0,1976.0,False,True,True,False,44
76114,Ernie,Barrett,1929-08-27,Kansas State,USA,Kansas State/USA,,,2,,,False,1953.0,2008.0,False,True,True,False,40
1629628,RJ,Barrett,2000-06-14,Duke,Canada,Duke/Canada,78.0,214.0,4,9,Forward-Guard,True,2019.0,2023.0,False,True,True,False,45
2853,Earl,Barron,1981-08-14,Memphis,USA,Memphis/USA,84.0,250.0,9,30,Forward-Center,False,2005.0,2014.0,True,True,True,False,36
344,Dana,Barros,1967-04-13,Boston College,USA,Boston College/USA,71.0,165.0,15,,Guard,False,1989.0,2003.0,False,True,True,False,36
699,Brent,Barry,1971-12-31,Oregon State,USA,Oregon State/USA,79.0,210.0,15,17,Guard,False,1995.0,2008.0,False,True,True,False,25
1003,Drew,Barry,1973-02-17,Georgia Tech,USA,Georgia Tech/USA,77.0,191.0,3,10,Guard,False,1997.0,1999.0,False,True,True,False,39
468,Jon,Barry,1969-07-25,Georgia Tech,USA,Georgia Tech/USA,77.0,210.0,14,,Guard,False,1992.0,2005.0,False,True,True,False,40
600013,Rick,Barry,1944-03-28,Miami,USA,Miami/USA,79.0,205.0,10,24,Forward,False,1965.0,1979.0,False,True,True,True,43
76117,Ed,Bartels,1925-10-08,North Carolina State,USA,North Carolina State/USA,78.0,195.0,2,,Forward,False,1949.0,1950.0,False,True,True,False,15
76118,Vic,Bartolome,1948-09-29,Oregon State,USA,Oregon State/USA,84.0,230.0,1,20,Center,False,1971.0,1971.0,False,True,True,False,42
203115,Will,Barton,1991-01-06,Memphis,USA,Memphis/USA,77.0,181.0,11,1,Guard,True,2012.0,2023.0,True,True,True,False,30
101188,Eddie,Basden,1983-02-15,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,77.0,215.0,2,13,Guard,False,2005.0,2005.0,True,True,True,False,44
101138,Brandon,Bass,1985-04-30,Louisiana State,USA,Louisiana State/USA,80.0,250.0,13,30,Forward,False,2005.0,2016.0,True,True,True,False,13
1628238,Paris,Bass,1995-08-29,Detroit Mercy,USA,Detroit Mercy/USA,80.0,200.0,2,,Forward,False,2021.0,2021.0,True,True,True,False,39
76120,Tim,Bassett,1951-04-01,Georgia,USA,Georgia/USA,80.0,225.0,4,21,Forward,False,1976.0,1979.0,False,True,True,False,6
1629646,Charles,Bassey,2000-10-28,Western Kentucky,Nigeria,Western Kentucky/Nigeria,81.0,230.0,2,28,Center-Forward,True,2021.0,2023.0,True,True,True,False,13
1766,Maceo,Baston,1976-05-29,Michigan,USA,Michigan/USA,82.0,230.0,5,9,Forward,False,2002.0,2008.0,False,True,True,False,27
2370,Mengke,Bateer,1975-11-20,Beijing,China,Beijing/China,83.0,290.0,4,,Center,False,2001.0,2003.0,False,True,True,False,42
76121,Billyray,Bates,1956-05-31,Kentucky State,USA,Kentucky State/USA,76.0,210.0,4,35,Guard,False,1979.0,1982.0,False,True,True,False,32
1499,Tony,Battie,1976-02-11,Texas Tech,USA,Texas Tech/USA,83.0,240.0,15,4,Center,False,1997.0,2011.0,False,True,True,False,36
2203,Shane,Battier,1978-09-09,Duke,USA,Duke/USA,80.0,220.0,13,31,Forward,False,2001.0,2013.0,False,True,True,False,38
76124,Dave,Batton,1956-03-26,Notre Dame,USA,Notre Dame/USA,82.0,240.0,2,45,Center,False,1982.0,1983.0,False,True,True,False,27
201587,Nicolas,Batum,1988-12-14,Le Mans,France,Le Mans/France,80.0,230.0,15,33,Guard-Forward,True,2008.0,2023.0,False,True,True,False,31
76125,Johnny,Baum,1946-06-17,Temple,USA,Temple/USA,77.0,200.0,2,14,Forward,False,1969.0,1970.0,False,True,True,False,27
76126,Frankie,Baumholtz,1918-10-07,Ohio,USA,Ohio/USA,70.0,170.0,1,,Guard,False,1946.0,1946.0,False,True,True,False,5
2437,Lonny,Baxter,1979-01-27,Maryland,USA,Maryland/USA,80.0,260.0,4,35,Forward,False,2002.0,2005.0,False,True,True,False,40
76127,Elgin,Baylor,1934-09-16,Seattle,USA,Seattle/USA,77.0,225.0,14,22,Forward,False,1958.0,1971.0,False,True,True,True,42
203382,Aron,Baynes,1986-12-09,Washington State,Australia,Washington State/Australia,82.0,260.0,10,46,Center-Forward,False,2012.0,2020.0,True,True,True,False,38
76128,Sergei,Bazarevich,1965-03-15,Tofas S.K.,Russia,Tofas S.K./Russia,74.0,168.0,1,5,Guard,False,1994.0,1994.0,False,True,True,False,1
203145,Kent,Bazemore,1989-07-01,Old Dominion,USA,Old Dominion/USA,76.0,195.0,11,9,Guard-Forward,False,2012.0,2021.0,True,True,True,False,13
1629647,Darius,Bazley,2000-06-12,Princeton HS (OH),USA,Princeton HS (OH)/USA,81.0,216.0,4,55,Forward,True,2019.0,2023.0,False,True,True,False,37
76129,Ed,Beach,1929-01-25,West Virginia,USA,West Virginia/USA,75.0,200.0,1,,Forward,False,1950.0,1950.0,False,True,True,False,25
203078,Bradley,Beal,1993-06-28,Florida,USA,Florida/USA,76.0,207.0,11,3,Guard,True,2012.0,2023.0,False,True,True,False,25
76130,Butch,Beard,1947-05-04,Louisville,USA,Louisville/USA,75.0,185.0,9,9,Guard,False,1969.0,1978.0,False,True,True,False,1
76131,Ralph,Beard,1927-12-02,Kentucky,USA,Kentucky/USA,70.0,175.0,2,,Guard,False,1949.0,1950.0,False,True,True,False,6
2602,Jerome,Beasley,1980-05-17,North Dakota,USA,North Dakota/USA,81.0,237.0,2,24,Forward,False,2003.0,2003.0,True,True,True,False,36
1627736,Malik,Beasley,1996-11-26,Florida State,USA,Florida State/USA,76.0,187.0,7,5,Guard,True,2016.0,2023.0,True,True,True,False,25
76133,Zelmo,Beaty,1939-10-25,Prairie View A&M,USA,Prairie View A&M/USA,81.0,225.0,8,31,Center,False,1962.0,1974.0,False,True,True,False,6
201958,Rodrigue,Beaubois,1988-02-24,Cholet,France,Cholet/France,74.0,185.0,5,3,Guard,False,2009.0,2012.0,False,True,True,False,30
1630699,MarJon,Beauchamp,2000-10-12,NBA G League Ignite,USA,NBA G League Ignite/USA,79.0,199.0,1,0,Forward,True,2021.0,2023.0,True,True,True,False,36
76134,Byron,Beck,1945-01-25,Denver,USA,Denver/USA,81.0,225.0,1,40,Center,False,1976.0,1976.0,False,True,True,False,21
1133,Corey,Beck,1971-05-27,Arkansas,USA,Arkansas/USA,75.0,200.0,3,15,Guard,False,1995.0,1998.0,False,True,True,False,36
76136,Ernie,Beck,1931-12-11,Pennsylvania,USA,Pennsylvania/USA,76.0,190.0,7,12,Guard,False,1953.0,1960.0,False,True,True,False,27
76137,Moe,Becker,1917-02-24,Duquesne,USA,Duquesne/USA,73.0,185.0,1,,Guard,False,1946.0,1946.0,False,True,True,False,34
76140,Ron,Behagen,1951-01-14,Minnesota,USA,Minnesota/USA,81.0,185.0,7,12,Forward,False,1973.0,1979.0,False,True,True,False,13
76141,Elmer,Behnke,1929-02-03,Bradley,USA,Bradley/USA,79.0,210.0,1,,Center,False,1951.0,1951.0,False,True,True,False,15
76142,Dennis,Bell,1951-06-02,Drake,USA,Drake/USA,77.0,185.0,3,46,Forward,False,1973.0,1975.0,False,True,True,False,25
1628395,Jordan,Bell,1995-01-07,Oregon,USA,Oregon/USA,79.0,216.0,5,,Forward,False,2017.0,2021.0,True,True,True,False,1
1952,Raja,Bell,1976-09-19,Florida International,US Virgin Islands,Florida International/U.S. Virgin Islands,77.0,210.0,13,19,Guard,False,2000.0,2011.0,False,True,True,False,41
2559,Troy,Bell,1980-11-10,Boston College,USA,Boston College/USA,73.0,180.0,2,3,Guard,False,2003.0,2003.0,True,True,True,False,30
76143,William,Bell,1932-09-13,North Carolina State,USA,North Carolina State/USA,72.0,180.0,2,15,Guard,False,1959.0,1960.0,False,True,True,False,39
76144,Walt,Bellamy,1939-07-24,Indiana,USA,Indiana/USA,82.0,225.0,14,8,Center,False,1961.0,1974.0,False,True,True,False,21
1627761,DeAndre',Bembry,1994-07-04,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,77.0,210.0,6,,Guard-Forward,False,2016.0,2021.0,True,True,True,False,21
76145,Irv,Bemoras,1930-11-18,Illinois,USA,Illinois/USA,75.0,185.0,2,26,Forward,False,1953.0,1956.0,False,True,True,False,15
76146,Leon,Benbow,1950-07-23,Jacksonville,USA,Jacksonville/USA,76.0,185.0,2,5,Guard,False,1974.0,1975.0,False,True,True,False,15
1627733,Dragan,Bender,1997-11-17,Maccabi Tel Aviv,Croatia,Maccabi Tel Aviv/Croatia,84.0,249.0,4,,Forward,False,2016.0,2019.0,True,True,True,False,39
1886,Jonathan,Bender,1981-01-30,Picayune HS (MS),USA,Picayune HS (MS)/USA,84.0,230.0,9,9,Forward,False,1999.0,2009.0,False,True,True,False,45
203968,Jerrelle,Benimon,1991-08-01,Towson,USA,Towson/USA,,,1,,,False,2014.0,2014.0,True,True,True,False,5
104,Benoit,Benjamin,1964-11-22,Creighton,USA,Creighton/USA,84.0,250.0,15,,Center,False,1985.0,1999.0,False,True,True,False,21
1736,Corey,Benjamin,1978-02-24,Oregon State,USA,Oregon State/USA,78.0,200.0,5,,Guard,False,1998.0,2002.0,False,True,True,False,1
203461,Anthony,Bennett,1993-03-14,UNLV,Canada,UNLV/Canada,80.0,235.0,5,,Forward,False,2013.0,2016.0,True,True,True,False,27
1120,Elmer,Bennett,1970-02-13,Notre Dame,USA,Notre Dame/USA,72.0,170.0,3,,Guard,False,1994.0,1996.0,False,True,True,False,43
712,Mario,Bennett,1973-08-01,Arizona State,USA,Arizona State/USA,81.0,235.0,5,24,Center-Forward,False,1995.0,2002.0,False,True,True,False,25
76148,Tony,Bennett,1969-06-01,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,72.0,175.0,3,25,Guard,False,1992.0,1994.0,False,True,True,False,1
76152,Winston,Bennett,1965-02-09,Kentucky,USA,Kentucky/USA,79.0,210.0,3,30,Guard,False,1989.0,1991.0,False,True,True,False,45
128,David,Benoit,1968-05-09,Alabama,USA,Alabama/USA,80.0,220.0,7,21,Forward,False,1991.0,2000.0,False,True,True,False,13
202728,Keith,Benson,1988-08-13,Oakland,USA,Oakland/USA,83.0,230.0,2,,Forward-Center,False,2011.0,2011.0,True,True,True,False,36
76154,Kent,Benson,1954-12-27,Indiana,USA,Indiana/USA,83.0,235.0,11,54,Center,False,1977.0,1987.0,False,True,True,False,27
1627791,Ben,Bentil,1995-03-29,Providence,Ghana,Providence/Ghana,81.0,235.0,1,,Forward,False,2016.0,2016.0,True,True,True,False,44
76155,Gene,Berce,1926-11-22,Marquette,USA,Marquette/USA,71.0,175.0,1,,Guard,False,1949.0,1949.0,False,True,True,False,36
76156,Gary,Bergen,1932-07-16,Utah,USA,Utah/USA,80.0,210.0,1,18,Center,False,1956.0,1956.0,False,True,True,False,37
1631262,Jules,Bernard,2000-01-21,UCLA,USA,UCLA/USA,,,0,,,False,,,True,False,True,False,30
76157,Ricky,Berry,1964-10-06,San Jose State,USA,San Jose State/USA,80.0,205.0,1,34,Forward,False,1988.0,1988.0,False,True,True,False,37
76158,Walter,Berry,1964-05-14,St. John's (NY),USA,St. John's (NY)/USA,80.0,215.0,3,6,Forward,False,1986.0,1988.0,False,True,True,False,44
1629541,Dairis,Bertans,1989-09-09,Olimpia Milano,Latvia,Olimpia Milano/Latvia,76.0,200.0,2,9,Guard,False,2018.0,2018.0,False,True,True,False,35
202722,Davis,Bertans,1992-11-12,Baskonia,Latvia,Baskonia/Latvia,82.0,225.0,7,44,Forward,True,2016.0,2023.0,True,True,True,False,1
696,Travis,Best,1972-07-12,Georgia Tech,USA,Georgia Tech/USA,71.0,182.0,11,6,Guard,False,1995.0,2004.0,False,True,True,False,33
201976,Patrick,Beverley,1988-07-12,Arkansas,USA,Arkansas/USA,74.0,180.0,11,21,Guard,True,2012.0,2023.0,True,True,True,False,32
1630180,Saddiq,Bey,1999-04-09,Villanova,USA,Villanova/USA,79.0,215.0,3,41,Forward,True,2020.0,2023.0,False,True,True,False,44
1630189,Tyler,Bey,1998-02-10,Colorado,USA,Colorado/USA,79.0,215.0,2,2,Forward,False,2020.0,2020.0,True,True,True,False,42
204021,Sim,Bhullar,1992-12-02,New Mexico State,Canada,New Mexico State/Canada,89.0,360.0,1,,Center,False,2014.0,2014.0,True,True,True,False,28
76162,Henry,Bibby,1949-11-24,UCLA,USA,UCLA/USA,73.0,185.0,9,10-15,Guard,False,1972.0,1980.0,False,True,True,False,34
1710,Mike,Bibby,1978-05-13,Arizona,USA,Arizona/USA,74.0,195.0,15,20,Guard,False,1998.0,2011.0,False,True,True,False,30
76163,Ed,Biedenbach,1945-08-12,North Carolina State,USA,North Carolina State/USA,73.0,175.0,1,12,Guard,False,1968.0,1968.0,False,True,True,False,30
2740,Andris,Biedrins,1986-04-02,BK Skonto,Latvia,BK Skonto/Latvia,84.0,250.0,10,,Center,False,2004.0,2013.0,False,True,True,False,39
76164,Don,Bielke,1933-01-01,Valparaiso,USA,Valparaiso/USA,79.0,240.0,1,18,Center,False,1955.0,1955.0,False,True,True,False,15
76165,Bob,Bigelow,1953-12-26,Pennsylvania,USA,Pennsylvania/USA,79.0,215.0,4,32,Forward,False,1975.0,1978.0,False,True,True,False,36
1497,Chauncey,Billups,1976-09-25,Colorado,USA,Colorado/USA,75.0,210.0,17,1,Guard,False,1997.0,2013.0,False,True,True,False,38
1631234,Marcus,Bingham Jr.,2000-07-14,Michigan State,USA,Michigan State/USA,,,0,,,False,,,False,False,True,False,25
76167,Joe,Binion,1961-03-26,North Carolina A&T,USA,North Carolina A&T/USA,80.0,235.0,1,50,Forward,False,1986.0,1986.0,False,True,True,False,32
203920,Khem,Birch,1992-09-28,UNLV,Canada,UNLV/Canada,80.0,233.0,6,24,Center,True,2017.0,2023.0,True,True,True,False,39
1628444,Jabari,Bird,1994-07-03,California,USA,California/USA,78.0,198.0,2,26,Guard,False,2017.0,2017.0,True,True,True,False,32
76168,Jerry,Bird,1935-02-02,Kentucky,USA,Kentucky/USA,78.0,210.0,1,7,Forward,False,1958.0,1958.0,False,True,True,False,1
1449,Larry,Bird,1956-12-07,Indiana State,USA,Indiana State/USA,81.0,220.0,13,33,Forward,False,1979.0,1991.0,False,True,True,True,15
76170,Otis,Birdsong,1955-12-09,Houston,USA,Houston/USA,75.0,190.0,12,12,Guard,False,1977.0,1988.0,False,True,True,False,45
76171,Gale,Bishop,1922-06-04,Washington State,USA,Washington State/USA,75.0,195.0,1,11,Forward,False,1948.0,1948.0,False,True,True,False,41
1629048,Goga,Bitadze,1999-07-20,Mega Basket,Georgia,Mega Basket/Georgia,83.0,250.0,4,88,Center-Forward,True,2019.0,2023.0,True,True,True,False,5
202687,Bismack,Biyombo,1992-08-28,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,80.0,255.0,12,18,Center,True,2011.0,2023.0,False,True,True,False,41
202357,Nemanja,Bjelica,1988-05-09,                                   ,Serbia,Fenerbahce/Serbia,81.0,234.0,8,8,Forward,False,2015.0,2021.0,False,True,True,False,37
76172,Uwe,Blab,1962-03-26,Indiana,USA,Indiana/USA,85.0,252.0,5,33,Center,False,1985.0,1989.0,False,True,True,False,44
76173,Charlie,Black,1921-06-15,Kansas,USA,Kansas/USA,76.0,200.0,3,21,Forward,False,1948.0,1951.0,False,True,True,False,5
76174,Norman,Black,1957-11-12,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,77.0,185.0,1,,Guard,False,1980.0,1980.0,False,True,True,False,37
204028,Tarik,Black,1991-11-22,Kansas,USA,Kansas/USA,81.0,250.0,5,28,Forward-Center,False,2014.0,2017.0,True,True,True,False,44
76175,Tom,Black,1941-07-09,South Dakota State,USA,South Dakota State/USA,82.0,220.0,1,24,Center,False,1970.0,1970.0,False,True,True,False,38
76180,Alex,Blackwell,1970-06-27,Monmouth,USA,Monmouth/USA,78.0,250.0,1,30,Forward,False,1992.0,1992.0,False,True,True,False,25
76177,Cory,Blackwell,1963-03-27,Wisconsin,USA,Wisconsin/USA,78.0,210.0,1,30,Forward,False,1984.0,1984.0,False,True,True,False,40
1806,James,Blackwell,1968-02-25,Dartmouth,USA,Dartmouth/USA,72.0,190.0,1,8,Guard,False,1994.0,1994.0,False,True,True,False,35
76179,Nate,Blackwell,1965-02-15,Temple,USA,Temple/USA,76.0,170.0,1,3,Guard,False,1987.0,1987.0,False,True,True,False,15
201971,DeJuan,Blair,1989-04-22,Pittsburgh,USA,Pittsburgh/USA,79.0,270.0,7,,Center-Forward,False,2009.0,2015.0,True,True,True,False,1
2581,Steve,Blake,1980-02-26,Maryland,USA,Maryland/USA,75.0,172.0,14,22,Guard,False,2003.0,2015.0,False,True,True,False,44
202392,Marqus,Blakely,1988-10-22,Vermont,USA,Vermont/USA,77.0,225.0,2,15,Forward,False,2010.0,2010.0,True,False,True,False,30
1628469,Antonio,Blakeney,1996-10-04,Louisiana State,USA,Louisiana State/USA,76.0,192.0,3,9,Guard,False,2017.0,2018.0,True,True,True,False,5
200807,Will,Blalock,1983-09-08,Iowa State,USA,Iowa State/USA,72.0,205.0,2,8,Guard,False,2006.0,2006.0,True,True,True,False,33
76182,George,Blaney,1939-11-12,Holy Cross,USA,Holy Cross/USA,73.0,175.0,1,15,Guard,False,1961.0,1961.0,False,True,True,False,44
76183,Lance,Blanks,1966-09-09,Texas-Austin,USA,Texas-Austin/USA,76.0,190.0,3,21,Guard,False,1990.0,1992.0,False,True,True,False,44
76184,Ricky,Blanton,1966-04-21,Louisiana State,USA,Louisiana State/USA,79.0,215.0,1,17,Forward,False,1992.0,1992.0,False,True,True,False,13
101154,Andray,Blatche,1986-08-22,South Kent HS (CT),USA,South Kent HS (CT)/USA,83.0,260.0,9,0,Center-Forward,False,2005.0,2013.0,True,True,True,False,25
302,Mookie,Blaylock,1967-03-20,Oklahoma,USA,Oklahoma/USA,,,13,,Guard,False,1989.0,2001.0,False,True,True,False,32
202339,Eric,Bledsoe,1989-12-09,Kentucky,USA,Kentucky/USA,73.0,214.0,13,5,Guard,False,2010.0,2021.0,True,True,True,False,28
1629833,Keljin,Blevins,1995-11-24,Montana State,USA,Montana State/USA,76.0,200.0,3,21,Guard,False,2020.0,2021.0,True,True,True,False,40
76186,Leon,Blevins,1926-06-25,Arizona,USA,Arizona/USA,74.0,160.0,1,,Guard,False,1950.0,1950.0,False,True,True,False,34
76187,John,Block,1944-04-16,Southern California,USA,Southern California/USA,82.0,207.0,10,35,Forward,False,1966.0,1975.0,False,True,True,False,32
76188,Mike,Bloom,1915-01-14,Temple,USA,Temple/USA,78.0,190.0,2,11,Center,False,1947.0,1948.0,False,True,True,False,33
1628417,Jaron,Blossomgame,1993-09-16,Clemson,USA,Clemson/USA,80.0,220.0,2,4,Forward,False,2018.0,2018.0,True,True,True,False,31
916,Corie,Blount,1969-01-04,Cincinnati,USA,Cincinnati/USA,82.0,242.0,12,44,Forward-Center,False,1993.0,2003.0,False,True,True,False,43
1548,Mark,Blount,1975-11-30,Pittsburgh,USA,Pittsburgh/USA,84.0,250.0,10,15,Center-Forward,False,2000.0,2008.0,False,True,True,False,28
203505,Vander,Blue,1992-07-17,Marquette,USA,Marquette/USA,77.0,200.0,3,,Guard,False,2013.0,2017.0,True,True,True,False,44
1629129,Trevon,Bluiett,1994-11-04,Xavier,USA,Xavier/USA,78.0,198.0,2,5,Guard-Forward,False,2018.0,2018.0,True,False,True,False,6
76189,Ray,Blume,1958-09-23,Oregon State,USA,Oregon State/USA,76.0,185.0,1,22,Guard,False,1981.0,1981.0,False,True,True,False,36
76190,Nelson,Bobb,1924-02-25,Temple,USA,Temple/USA,72.0,170.0,4,5,Guard,False,1949.0,1952.0,False,True,True,False,44
2800,Tony,Bobbitt,1979-10-22,Cincinnati,USA,Cincinnati/USA,76.0,190.0,2,,Guard,False,2004.0,2004.0,True,True,True,False,13
76191,Arlen,Bockhorn,1933-07-08,Dayton,USA,Dayton/USA,76.0,200.0,7,11,Guard,False,1958.0,1964.0,False,True,True,False,31
1631205,Buddy,Boeheim,1999-11-11,Syracuse,USA,Syracuse/USA,78.0,205.0,1,27,Forward,True,2022.0,2023.0,True,True,True,False,35
2586,Keith,Bogans,1980-05-12,Kentucky,USA,Kentucky/USA,77.0,215.0,11,4,Guard-Forward,False,2003.0,2013.0,True,True,True,False,25
202711,Bojan,Bogdanovic,1989-04-18,Fenerbahce,Croatia,Fenerbahce/Croatia,79.0,226.0,9,44,Forward,True,2014.0,2023.0,False,True,True,False,15
177,Muggsy,Bogues,1965-01-09,Wake Forest,USA,Wake Forest/USA,,,14,,Guard,False,1987.0,2000.0,False,True,True,False,30
101106,Andrew,Bogut,1984-11-28,Utah,Australia,Utah/Australia,84.0,260.0,15,12,Center,False,2005.0,2018.0,False,True,True,False,31
1564,Etdrick,Bohannon,1973-05-29,Auburn-Montgomery,USA,Auburn-Montgomery/USA,,,4,,Forward,False,1997.0,2000.0,False,True,True,False,31
1629626,Bol,Bol,1999-11-16,Oregon,Sudan,Oregon/Sudan,86.0,220.0,4,10,Center-Forward,True,2019.0,2023.0,True,True,True,False,32
76195,Manute,Bol,1962-10-16,Bridgeport,USA,Bridgeport/USA,90.0,200.0,10,1,Center,False,1985.0,1994.0,False,True,True,False,40
