person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
82579,1980,3,22,68,Draft,30,Illinois State,College/University
82459,1980,3,23,69,Draft,1,Idaho,College/University
76435,1980,4,1,70,Draft,13,Portland,College/University
82473,1980,4,2,71,Draft,5,Alabama,College/University
82595,1980,4,3,72,Draft,33,Brigham Young,College/University
82523,1980,4,4,73,Draft,35,Pittsburgh,College/University
82511,1980,4,5,74,Draft,25,Michigan State,College/University
600009,1980,4,6,75,Draft,34,Villanova,College/University
82571,1980,4,7,76,Draft,,Oklahoma State,College/University
82575,1980,4,8,77,Draft,30,Florida State,College/University
82531,1980,4,9,78,Draft,36,Notre Dame,College/University
82585,1980,4,10,79,Draft,32,Saint Louis,College/University
82600,1980,4,11,80,Draft,38,Weber State,College/University
82506,1980,4,12,81,Draft,24,Long Beach State,College/University
82463,1980,4,13,82,Draft,6,Wisconsin,College/University
82519,1980,4,14,83,Draft,37,Cal State-Fullerton,College/University
82542,1980,4,15,84,Draft,31,Utah State,College/University
82489,1980,4,16,85,Draft,21,Western Kentucky,College/University
82559,1980,4,17,86,Draft,28,North Carolina,College/University
77100,1980,4,18,87,Draft,15,Florida State,College/University
82566,1980,4,19,88,Draft,29,Loyola-Chicago,College/University
82550,1980,4,20,89,Draft,27,Murray State,College/University
82494,1980,4,21,90,Draft,21,Savannah State,College/University
82480,1980,4,22,91,Draft,15,Texas,College/University
82455,1980,4,23,92,Draft,1,Iona,College/University
76765,1980,5,1,93,Draft,13,Pepperdine,College/University
82596,1980,5,2,94,Draft,33,Boston University,College/University
82470,1980,5,3,95,Draft,5,Southern California,College/University
82510,1980,5,4,96,Draft,25,Northwestern,College/University
82527,1980,5,5,97,Draft,35,Texas State,College/University
82537,1980,5,6,98,Draft,34,Oklahoma,College/University
77910,1980,5,7,99,Draft,,San Jose State,College/University
82532,1980,5,8,100,Draft,36,Illinois State,College/University
82581,1980,5,9,101,Draft,30,Kentucky,College/University
82582,1980,5,10,102,Draft,32,New Mexico,College/University
76030,1980,5,11,103,Draft,38,California-Los Angeles,College/University
82462,1980,5,12,104,Draft,6,Albright,College/University
82504,1980,5,13,105,Draft,24,Rutgers,College/University
82544,1980,5,14,106,Draft,31,New Mexico State,College/University
82517,1980,5,15,107,Draft,37,Wisconsin-Eau Claire,College/University
82483,1980,5,16,108,Draft,,Eastern Michigan,College/University
82556,1980,5,17,109,Draft,28,Virginia Commonwealth,College/University
82498,1980,5,18,110,Draft,18,South Carolina,College/University
82567,1980,5,19,111,Draft,29,Northern Arizona,College/University
82551,1980,5,20,112,Draft,27,Georgia Tech,College/University
82497,1980,5,21,113,Draft,21,Toledo,College/University
82355,1980,5,22,114,Draft,15,Portland,College/University
82457,1980,5,23,115,Draft,1,Maine,College/University
82479,1980,6,1,116,Draft,13,Alaska-Anchorage,College/University
82469,1980,6,2,117,Draft,5,Illinois,College/University
82593,1980,6,3,118,Draft,33,Western Michigan,College/University
82525,1980,6,4,119,Draft,35,Oklahoma City,College/University
82514,1980,6,5,120,Draft,25,St. John's (NY),College/University
82538,1980,6,6,121,Draft,34,Louisiana State,College/University
82572,1980,6,7,122,Draft,,Santa Clara,College/University
82580,1980,6,8,123,Draft,30,Oral Roberts,College/University
82534,1980,6,9,124,Draft,36,Philadelphia University,College/University
82588,1980,6,10,125,Draft,32,Lethbridge (CAN),College/University
82599,1980,6,11,126,Draft,38,Cameron,College/University
82502,1980,6,12,127,Draft,24,Chicago State,College/University
82464,1980,6,13,128,Draft,6,New York Tech,College/University
82520,1980,6,14,129,Draft,37,Iowa State,College/University
82543,1980,6,15,130,Draft,31,New Mexico,College/University
82485,1980,6,16,131,Draft,,Kent State,College/University
82555,1980,6,17,132,Draft,28,Indiana State,College/University
82501,1980,6,18,133,Draft,18,George Washington,College/University
82353,1980,6,19,134,Draft,29,Utah,College/University
82403,1980,6,20,135,Draft,27,South Carolina,College/University
82490,1980,6,21,136,Draft,21,Saint Augustine's,College/University
82481,1980,6,22,137,Draft,15,North Alabama,College/University
82453,1980,6,23,138,Draft,1,Norfolk State,College/University
82478,1980,7,1,139,Draft,13,Gonzaga,College/University
82592,1980,7,2,140,Draft,33,North Carolina,College/University
78015,1980,7,3,141,Draft,5,Washington,College/University
82509,1980,7,4,142,Draft,25,Marquette,College/University
82529,1980,7,5,143,Draft,35,Vanderbilt,College/University
82417,1980,7,6,144,Draft,34,Alabama-Birmingham,College/University
82570,1980,7,7,145,Draft,,Southern California,College/University
82533,1980,7,8,146,Draft,36,Lafayette,College/University
82574,1980,7,9,147,Draft,30,Miami (OH),College/University
82589,1980,7,10,148,Draft,32,California-Los Angeles,College/University
82598,1980,7,11,149,Draft,38,Midwestern State,College/University
82467,1980,7,12,150,Draft,6,Louisville,College/University
82503,1980,7,13,151,Draft,24,Stephen F. Austin,College/University
82545,1980,7,14,152,Draft,31,Arizona,College/University
82522,1980,7,15,153,Draft,37,Arkansas,College/University
82486,1980,7,16,154,Draft,,Montana State,College/University
82558,1980,7,17,155,Draft,28,Furman,College/University
82499,1980,7,18,156,Draft,18,Dillard,College/University
82569,1980,7,19,157,Draft,29,Montana Western,College/University
82549,1980,7,20,158,Draft,27,Seattle,College/University
82496,1980,7,21,159,Draft,21,Weber State,College/University
82456,1980,7,22,160,Draft,1,Virginia Tech,College/University
82476,1980,8,1,161,Draft,13,Fairmont State,College/University
82472,1980,8,2,162,Draft,5,La Salle,College/University
82590,1980,8,3,163,Draft,33,St. Peter's,College/University
82513,1980,8,4,164,Draft,25,North Park,College/University
82539,1980,8,5,165,Draft,34,New Orleans,College/University
82577,1980,8,6,166,Draft,30,Ohio State,College/University
82536,1980,8,7,167,Draft,36,James Madison,College/University
78271,1980,8,8,168,Draft,32,Montana,College/University
77229,1980,8,9,169,Draft,38,Lamar,College/University
82505,1980,8,10,170,Draft,24,Auburn,College/University
82466,1980,8,11,171,Draft,6,Pennsylvania,College/University
82516,1980,8,12,172,Draft,37,Texas-Pan American,College/University
82541,1980,8,13,173,Draft,31,Bowling Green,College/University
82557,1980,8,14,174,Draft,28,Virginia Union,College/University
82564,1980,8,15,175,Draft,29,La Salle,College/University
82548,1980,8,16,176,Draft,27,Georgetown,College/University
82495,1980,8,17,177,Draft,21,Grambling,College/University
82482,1980,8,18,178,Draft,15,Edinboro,College/University
82461,1980,8,19,179,Draft,1,Boston University,College/University
82475,1980,9,1,180,Draft,13,Huron,College/University
82594,1980,9,2,181,Draft,33,Texas-Arlington,College/University
77937,1980,9,3,182,Draft,5,San Francisco,College/University
82515,1980,9,4,183,Draft,25,Kentucky,College/University
82524,1980,9,5,184,Draft,35,South Carolina,College/University
82540,1980,9,6,185,Draft,34,Colorado State,College/University
82535,1980,9,7,186,Draft,36,Kenyon,College/University
82576,1980,9,8,187,Draft,30,Central State (OH),College/University
82583,1980,9,9,188,Draft,32,Maine,College/University
82602,1980,9,10,189,Draft,38,Houston,College/University
82468,1980,9,11,190,Draft,6,Monmouth,College/University
82507,1980,9,12,191,Draft,24,Alcorn State,College/University
82521,1980,9,13,192,Draft,37,North Texas,College/University
82484,1980,9,14,193,Draft,,Delta State,College/University
82560,1980,9,15,194,Draft,28,Illinois State,College/University
82500,1980,9,16,195,Draft,18,Franciscan,College/University
82565,1980,9,17,196,Draft,29,North Park,College/University
82418,1980,9,18,197,Draft,27,Eastern Kentucky,College/University
82492,1980,9,19,198,Draft,21,Saint Joseph's,College/University
82458,1980,9,20,199,Draft,1,Northwestern,College/University
82471,1980,10,1,200,Draft,5,Nebraska-Kearney,College/University
82591,1980,10,2,201,Draft,33,Middle Tennessee State,College/University
82528,1980,10,3,202,Draft,35,Regis (CO),College/University
82512,1980,10,4,203,Draft,25,Montana State,College/University
82530,1980,10,5,204,Draft,36,West Virginia,College/University
82586,1980,10,6,205,Draft,32,Yeshiva,College/University
82601,1980,10,7,206,Draft,38,Cal State-Fullerton,College/University
82508,1980,10,8,207,Draft,24,Oklahoma State,College/University
82465,1980,10,9,208,Draft,6,Grand Canyon,College/University
82388,1980,10,10,209,Draft,37,Arkansas,College/University
82554,1980,10,11,210,Draft,28,Alabama State,College/University
82563,1980,10,12,211,Draft,29,Kansas,College/University
82552,1980,10,13,212,Draft,27,Texas Tech,College/University
82493,1980,10,14,213,Draft,21,King's (PA),College/University
82460,1980,10,15,214,Draft,1,Providence,College/University
76016,1981,1,1,1,Draft,38,DePaul,College/University
78318,1981,1,2,2,Draft,13,Indiana,College/University
433,1981,1,3,3,Draft,34,Maryland,College/University
78610,1981,1,4,4,Draft,18,North Carolina,College/University
78423,1981,1,5,5,Draft,27,Utah,College/University
78615,1981,1,6,6,Draft,25,Notre Dame,College/University
77134,1981,1,7,7,Draft,,Oregon State,College/University
1472,1981,1,8,8,Draft,,Utah,College/University
76176,1981,1,9,9,Draft,38,Kansas State,College/University
77263,1981,1,10,10,Draft,34,Maryland,College/University
77146,1981,1,11,11,Draft,24,Wake Forest,College/University
78369,1981,1,12,12,Draft,13,Notre Dame,College/University
7,1981,1,13,13,Draft,33,Syracuse,College/University
1006,1981,1,14,14,Draft,36,Ohio State,College/University
77332,1981,1,15,15,Draft,32,Virginia,College/University
78395,1981,1,16,16,Draft,32,Kansas,College/University
77401,1981,1,17,17,Draft,,Alabama State,College/University
78348,1981,1,18,18,Draft,34,Indiana,College/University
77530,1981,1,19,19,Draft,15,Michigan,College/University
77685,1981,1,20,20,Draft,29,Clemson,College/University
175,1981,1,21,21,Draft,28,Arizona State,College/University
76641,1981,1,22,22,Draft,21,Cleveland State,College/University
76230,1981,1,23,23,Draft,1,Wyoming,College/University
78418,1981,2,1,24,Draft,38,Michigan State,College/University
77110,1981,2,2,25,Draft,1,Notre Dame,College/University
82749,1981,2,3,26,Draft,32,Utah State,College/University
78609,1981,2,4,27,Draft,33,Tennessee,College/University
76093,1981,2,5,28,Draft,37,Duke,College/University
698,1981,2,6,29,Draft,,Illinois,College/University
77904,1981,2,7,30,Draft,37,South Alabama,College/University
76017,1981,2,8,31,Draft,1,Brigham Young,College/University
82678,1981,2,9,32,Draft,25,Lamar,College/University
78569,1981,2,10,33,Draft,5,Arizona State,College/University
76868,1981,2,11,34,Draft,35,Texas-Pan American,College/University
76518,1981,2,12,35,Draft,24,Vanderbilt,College/University
76189,1981,2,13,36,Draft,36,Oregon State,College/University
82697,1981,2,14,37,Draft,36,Bucknell,College/University
82658,1981,2,15,38,Draft,18,DePaul,College/University
82636,1981,2,16,39,Draft,15,Toledo,College/University
82612,1981,2,17,40,Draft,6,Louisiana State,College/University
76884,1981,2,18,41,Draft,24,Wisconsin,College/University
82638,1981,2,19,42,Draft,15,Florida State,College/University
78378,1981,2,20,43,Draft,38,Mississippi,College/University
77389,1981,2,21,44,Draft,24,South Dakota State,College/University
82711,1981,2,22,45,Draft,31,Texas A&M-Kingsville,College/University
82654,1981,2,23,46,Draft,21,Texas A&M,College/University
82764,1981,3,1,47,Draft,38,Kansas,College/University
82668,1981,3,2,48,Draft,24,Colgate,College/University
76307,1981,3,3,49,Draft,34,Saint Louis,College/University
82748,1981,3,4,50,Draft,32,Illinois,College/University
82635,1981,3,5,51,Draft,15,South Carolina,College/University
77435,1981,3,6,52,Draft,18,Louisiana State,College/University
77896,1981,3,7,53,Draft,27,Oregon State,College/University
78191,1981,3,8,54,Draft,,Ohio State,College/University
76569,1981,3,9,55,Draft,30,Florida State,College/University
82623,1981,3,10,56,Draft,5,Pittsburgh,College/University
783,1981,3,11,57,Draft,6,Penn State,College/University
82642,1981,3,12,58,Draft,,Missouri,College/University
82738,1981,3,13,59,Draft,30,American,College/University
82699,1981,3,14,60,Draft,36,Southern California,College/University
76901,1981,3,15,61,Draft,32,Washington,College/University
82723,1981,3,16,62,Draft,29,Pittsburgh,College/University
82615,1981,3,17,63,Draft,6,St. John's (NY),College/University
82680,1981,3,18,64,Draft,37,Eastern Kentucky,College/University
82634,1981,3,19,65,Draft,15,Pacific,College/University
76625,1981,3,20,66,Draft,29,Long Beach State,College/University
82721,1981,3,21,67,Draft,28,Illinois,College/University
82652,1981,3,22,68,Draft,21,Maryland,College/University
82604,1981,3,23,69,Draft,1,Michigan,College/University
82766,1981,4,1,70,Draft,38,Syracuse,College/University
82631,1981,4,2,71,Draft,13,South Alabama,College/University
78136,1981,4,3,72,Draft,34,Virginia Commonwealth,College/University
82758,1981,4,4,73,Draft,33,Southern Nazarene,College/University
82740,1981,4,5,74,Draft,30,Louisiana State,College/University
82659,1981,4,6,75,Draft,18,Louisiana-Lafayette,College/University
77395,1981,4,7,76,Draft,5,Drake,College/University
82736,1981,4,8,77,Draft,,Virginia,College/University
76556,1981,4,9,78,Draft,,Duke,College/University
82667,1981,4,10,79,Draft,24,Arizona,College/University
82619,1981,4,11,80,Draft,5,West Texas A&M,College/University
78233,1981,4,12,81,Draft,31,Howard,College/University
82643,1981,4,13,82,Draft,,Lamar,College/University
82694,1981,4,14,83,Draft,36,Briar Cliff,College/University
82674,1981,4,15,84,Draft,25,Marquette,College/University
78414,1981,4,16,85,Draft,32,Fresno State,College/University
76228,1981,4,17,86,Draft,6,Villanova,College/University
82682,1981,4,18,87,Draft,37,St. Bonaventure,College/University
77541,1981,4,19,88,Draft,15,Creighton,College/University
82629,1981,4,20,89,Draft,13,North Carolina-Charlotte,College/University
82715,1981,4,21,90,Draft,28,Florida State,College/University
82610,1981,4,22,91,Draft,1,La Salle,College/University
82657,1981,4,23,92,Draft,21,Texas A&M,College/University
82761,1981,5,1,93,Draft,38,North Carolina,College/University
82628,1981,5,2,94,Draft,13,North Carolina-Charlotte,College/University
76443,1981,5,3,95,Draft,34,Colorado,College/University
82741,1981,5,4,96,Draft,30,New Mexico,College/University
82753,1981,5,5,97,Draft,33,Oregon,College/University
82661,1981,5,6,98,Draft,18,Iowa,College/University
82713,1981,5,7,99,Draft,27,Washington,College/University
82732,1981,5,8,100,Draft,,Memphis,College/University
82691,1981,5,9,101,Draft,35,Louisiana State,College/University
77527,1981,5,10,102,Draft,5,Memphis,College/University
78605,1981,5,11,103,Draft,24,Holy Cross,College/University
82645,1981,5,12,104,Draft,,Arkansas,College/University
82710,1981,5,13,105,Draft,31,Bradley,College/University
82700,1981,5,14,106,Draft,36,New Jersey City,College/University
82745,1981,5,15,107,Draft,32,South Alabama,College/University
82677,1981,5,16,108,Draft,25,Arizona State,College/University
82618,1981,5,17,109,Draft,6,Rhode Island,College/University
82686,1981,5,18,110,Draft,37,Vanderbilt,College/University
